timestamp,stock_id,deal_volume,deal_amount,open_price,high_price,low_price,close_price,price_diff,trade_count,estimated_day_volume,pct_of_yesterday_avg,total_in_volume,total_out_volume,buy_prices,buy_volumes,sell_prices,sell_volumes,byIndexFlag,extra_data
20260515 09:45:31,2330,,,,,,,,0,,,0,0,"[22900000, 22850000, 22800000, 22750000, 22700000]","[574, 340, 358, 321, 668]","[22950000, 23000000, 23050000, 23100000, 23150000]","[211, 861, 276, 520, 514]",50,{}
20260515 09:45:36,2330,,,,,,,,0,,,0,0,"[22900000, 22850000, 22800000, 22750000, 22700000]","[596, 340, 358, 321, 668]","[22950000, 23000000, 23050000, 23100000, 23150000]","[206, 866, 279, 520, 514]",50,{}
20260515 09:45:41,2330,,,,,,,,0,,,0,0,"[22900000, 22850000, 22800000, 22750000, 22700000]","[597, 337, 358, 322, 669]","[22950000, 23000000, 23050000, 23100000, 23150000]","[207, 865, 249, 521, 514]",50,{}
20260515 09:45:46,2330,,,,,,,,0,,,0,0,"[22900000, 22850000, 22800000, 22750000, 22700000]","[595, 337, 359, 321, 670]","[22950000, 23000000, 23050000, 23100000, 23150000]","[199, 863, 249, 520, 514]",50,{}
20260515 09:45:51,2330,,,,,,,,0,,,0,0,"[22900000, 22850000, 22800000, 22750000, 22700000]","[597, 337, 355, 321, 670]","[22950000, 23000000, 23050000, 23100000, 23150000]","[199, 868, 279, 520, 514]",50,{}
20260515 09:45:56,2330,,,,,,,,0,,,0,0,"[22900000, 22850000, 22800000, 22750000, 22700000]","[595, 337, 355, 321, 670]","[22950000, 23000000, 23050000, 23100000, 23150000]","[197, 867, 249, 521, 514]",50,{}
20260515 09:46:01,2330,,,,,,,,0,,,0,0,"[22900000, 22850000, 22800000, 22750000, 22700000]","[594, 339, 355, 321, 670]","[22950000, 23000000, 23050000, 23100000, 23150000]","[195, 868, 278, 521, 514]",50,{}
20260515 09:46:06,2330,,,,,,,,0,,,0,0,"[22900000, 22850000, 22800000, 22750000, 22700000]","[595, 338, 354, 324, 669]","[22950000, 23000000, 23050000, 23100000, 23150000]","[196, 870, 278, 521, 514]",50,{}
20260515 09:46:11,2330,,,,,,,,0,,,0,0,"[22900000, 22850000, 22800000, 22750000, 22700000]","[597, 338, 354, 324, 669]","[22950000, 23000000, 23050000, 23100000, 23150000]","[196, 871, 280, 532, 515]",50,{}
20260515 09:46:16,2330,,,,,,,,0,,,0,0,"[22900000, 22850000, 22800000, 22750000, 22700000]","[596, 339, 355, 324, 669]","[22950000, 23000000, 23050000, 23100000, 23150000]","[202, 871, 280, 532, 515]",50,{}
20260515 09:46:21,2330,,,,,,,,0,,,0,0,"[22900000, 22850000, 22800000, 22750000, 22700000]","[598, 338, 356, 324, 668]","[22950000, 23000000, 23050000, 23100000, 23150000]","[198, 872, 280, 532, 516]",50,{}
20260515 09:46:23,2330,,,,,,,,0,,,0,0,"[22900000, 22850000, 22800000, 22750000, 22700000]","[598, 338, 355, 324, 668]","[22950000, 23000000, 23050000, 23100000, 23150000]","[198, 870, 280, 533, 516]",50,{}
20260515 09:46:26,2330,,,,,,,,0,,,0,0,"[22900000, 22850000, 22800000, 22750000, 22700000]","[600, 338, 353, 326, 669]","[22950000, 23000000, 23050000, 23100000, 23150000]","[199, 870, 281, 533, 518]",50,{}
20260515 09:46:28,2330,,,,,,,,0,,,0,0,"[22900000, 22850000, 22800000, 22750000, 22700000]","[589, 286, 353, 326, 669]","[22950000, 23000000, 23050000, 23100000, 23150000]","[247, 873, 285, 531, 515]",50,{}
20260515 09:46:31,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[280, 351, 323, 670, 218]","[22900000, 22950000, 23000000, 23050000, 23100000]","[10, 254, 903, 256, 534]",50,{}
20260515 09:46:33,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[280, 356, 298, 670, 233]","[22900000, 22950000, 23000000, 23050000, 23100000]","[22, 241, 902, 253, 532]",50,{}
20260515 09:46:37,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[280, 356, 298, 669, 234]","[22900000, 22950000, 23000000, 23050000, 23100000]","[33, 231, 897, 253, 534]",50,{}
20260515 09:46:38,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[281, 355, 298, 671, 234]","[22900000, 22950000, 23000000, 23050000, 23100000]","[28, 232, 898, 253, 534]",50,{}
20260515 09:46:42,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[280, 356, 298, 671, 234]","[22900000, 22950000, 23000000, 23050000, 23100000]","[30, 233, 899, 252, 534]",50,{}
20260515 09:46:43,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[274, 354, 299, 671, 234]","[22900000, 22950000, 23000000, 23050000, 23100000]","[74, 193, 894, 252, 535]",50,{}
20260515 09:46:47,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[274, 354, 299, 671, 234]","[22900000, 22950000, 23000000, 23050000, 23100000]","[77, 194, 898, 249, 535]",50,{}
20260515 09:46:48,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[273, 354, 299, 672, 234]","[22900000, 22950000, 23000000, 23050000, 23100000]","[77, 194, 898, 248, 535]",50,{}
20260515 09:46:52,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[270, 357, 299, 673, 234]","[22900000, 22950000, 23000000, 23050000, 23100000]","[84, 191, 897, 248, 536]",50,{}
20260515 09:46:53,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[270, 356, 299, 673, 234]","[22900000, 22950000, 23000000, 23050000, 23100000]","[84, 192, 897, 248, 536]",50,{}
20260515 09:46:57,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[271, 355, 298, 673, 235]","[22900000, 22950000, 23000000, 23050000, 23100000]","[86, 192, 900, 249, 536]",50,{}
20260515 09:46:58,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[270, 356, 298, 673, 235]","[22900000, 22950000, 23000000, 23050000, 23100000]","[84, 194, 898, 249, 536]",50,{}
20260515 09:47:02,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[268, 356, 298, 673, 235]","[22900000, 22950000, 23000000, 23050000, 23100000]","[86, 192, 899, 249, 536]",50,{}
20260515 09:47:03,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[269, 356, 298, 672, 236]","[22900000, 22950000, 23000000, 23050000, 23100000]","[86, 192, 901, 249, 536]",50,{}
20260515 09:47:07,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[269, 355, 298, 672, 236]","[22900000, 22950000, 23000000, 23050000, 23100000]","[93, 193, 902, 249, 537]",50,{}
20260515 09:47:08,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[272, 354, 299, 671, 236]","[22900000, 22950000, 23000000, 23050000, 23100000]","[95, 193, 902, 249, 537]",50,{}
20260515 09:47:12,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[280, 354, 299, 671, 236]","[22900000, 22950000, 23000000, 23050000, 23100000]","[94, 192, 902, 249, 537]",50,{}
20260515 09:47:13,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[280, 354, 299, 671, 236]","[22900000, 22950000, 23000000, 23050000, 23100000]","[94, 192, 902, 249, 537]",50,{}
20260515 09:47:17,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[277, 353, 301, 671, 235]","[22900000, 22950000, 23000000, 23050000, 23100000]","[98, 192, 902, 249, 537]",50,{}
20260515 09:47:18,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[277, 353, 301, 671, 235]","[22900000, 22950000, 23000000, 23050000, 23100000]","[100, 191, 901, 249, 537]",50,{}
20260515 09:47:22,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[274, 358, 301, 666, 235]","[22900000, 22950000, 23000000, 23050000, 23100000]","[104, 192, 903, 249, 536]",50,{}
20260515 09:47:23,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[271, 311, 301, 666, 235]","[22900000, 22950000, 23000000, 23050000, 23100000]","[160, 192, 908, 248, 532]",50,{}
20260515 09:47:27,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[270, 311, 301, 666, 235]","[22900000, 22950000, 23000000, 23050000, 23100000]","[169, 222, 878, 248, 532]",50,{}
20260515 09:47:28,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[272, 311, 301, 666, 235]","[22900000, 22950000, 23000000, 23050000, 23100000]","[169, 222, 878, 248, 532]",50,{}
20260515 09:47:32,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[271, 311, 301, 666, 235]","[22900000, 22950000, 23000000, 23050000, 23100000]","[169, 223, 877, 248, 532]",50,{}
20260515 09:47:33,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[271, 311, 301, 666, 235]","[22900000, 22950000, 23000000, 23050000, 23100000]","[169, 223, 877, 248, 532]",50,{}
20260515 09:47:37,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[269, 299, 277, 641, 236]","[22900000, 22950000, 23000000, 23050000, 23100000]","[184, 211, 877, 248, 532]",50,{}
20260515 09:47:38,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[267, 300, 277, 642, 236]","[22900000, 22950000, 23000000, 23050000, 23100000]","[221, 211, 878, 249, 534]",50,{}
20260515 09:47:42,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[264, 301, 273, 643, 236]","[22900000, 22950000, 23000000, 23050000, 23100000]","[226, 211, 875, 249, 534]",50,{}
20260515 09:47:43,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[264, 301, 273, 643, 237]","[22900000, 22950000, 23000000, 23050000, 23100000]","[236, 220, 877, 249, 534]",50,{}
20260515 09:47:47,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[263, 301, 279, 642, 237]","[22900000, 22950000, 23000000, 23050000, 23100000]","[237, 221, 877, 249, 531]",50,{}
20260515 09:47:48,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[264, 301, 279, 642, 237]","[22900000, 22950000, 23000000, 23050000, 23100000]","[237, 221, 877, 249, 531]",50,{}
20260515 09:47:52,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[263, 294, 286, 643, 237]","[22900000, 22950000, 23000000, 23050000, 23100000]","[241, 215, 877, 245, 531]",50,{}
20260515 09:47:53,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[259, 301, 286, 643, 237]","[22900000, 22950000, 23000000, 23050000, 23100000]","[244, 216, 877, 245, 531]",50,{}
20260515 09:47:57,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[259, 296, 286, 643, 238]","[22900000, 22950000, 23000000, 23050000, 23100000]","[243, 215, 877, 245, 531]",50,{}
20260515 09:47:58,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[259, 298, 286, 646, 237]","[22900000, 22950000, 23000000, 23050000, 23100000]","[243, 215, 877, 245, 531]",50,{}
20260515 09:48:02,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[235, 304, 286, 656, 237]","[22900000, 22950000, 23000000, 23050000, 23100000]","[244, 215, 878, 245, 531]",50,{}
20260515 09:48:03,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[235, 304, 286, 656, 238]","[22900000, 22950000, 23000000, 23050000, 23100000]","[245, 216, 878, 245, 530]",50,{}
20260515 09:48:07,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[234, 299, 286, 656, 238]","[22900000, 22950000, 23000000, 23050000, 23100000]","[248, 216, 880, 245, 531]",50,{}
20260515 09:48:08,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[234, 299, 286, 656, 238]","[22900000, 22950000, 23000000, 23050000, 23100000]","[248, 216, 880, 245, 531]",50,{}
20260515 09:48:12,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[246, 300, 285, 655, 237]","[22900000, 22950000, 23000000, 23050000, 23100000]","[250, 217, 880, 245, 531]",50,{}
20260515 09:48:13,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[248, 306, 285, 654, 237]","[22900000, 22950000, 23000000, 23050000, 23100000]","[206, 217, 880, 245, 531]",50,{}
20260515 09:48:17,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[248, 306, 285, 654, 237]","[22900000, 22950000, 23000000, 23050000, 23100000]","[214, 221, 880, 245, 529]",50,{}
20260515 09:48:18,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[249, 307, 286, 654, 237]","[22900000, 22950000, 23000000, 23050000, 23100000]","[214, 222, 881, 245, 529]",50,{}
20260515 09:48:22,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[251, 306, 286, 647, 237]","[22900000, 22950000, 23000000, 23050000, 23100000]","[213, 222, 881, 245, 530]",50,{}
20260515 09:48:23,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[250, 306, 286, 647, 237]","[22900000, 22950000, 23000000, 23050000, 23100000]","[217, 221, 882, 245, 530]",50,{}
20260515 09:48:27,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[249, 305, 286, 648, 237]","[22900000, 22950000, 23000000, 23050000, 23100000]","[217, 221, 882, 245, 530]",50,{}
20260515 09:48:28,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[249, 305, 286, 648, 237]","[22900000, 22950000, 23000000, 23050000, 23100000]","[218, 220, 882, 245, 530]",50,{}
20260515 09:48:32,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[249, 307, 287, 658, 237]","[22900000, 22950000, 23000000, 23050000, 23100000]","[219, 226, 877, 245, 530]",50,{}
20260515 09:48:33,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[249, 307, 287, 658, 237]","[22900000, 22950000, 23000000, 23050000, 23100000]","[219, 226, 877, 245, 530]",50,{}
20260515 09:48:37,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[258, 307, 284, 647, 238]","[22900000, 22950000, 23000000, 23050000, 23100000]","[221, 227, 877, 245, 532]",50,{}
20260515 09:48:39,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[253, 307, 285, 648, 238]","[22900000, 22950000, 23000000, 23050000, 23100000]","[223, 256, 848, 245, 532]",50,{}
20260515 09:48:42,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[253, 307, 285, 648, 238]","[22900000, 22950000, 23000000, 23050000, 23100000]","[219, 264, 849, 245, 534]",50,{}
20260515 09:48:44,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[253, 307, 285, 648, 238]","[22900000, 22950000, 23000000, 23050000, 23100000]","[225, 263, 849, 245, 534]",50,{}
20260515 09:48:47,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[244, 305, 284, 648, 239]","[22900000, 22950000, 23000000, 23050000, 23100000]","[227, 264, 850, 245, 532]",50,{}
20260515 09:48:49,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[244, 304, 284, 648, 239]","[22900000, 22950000, 23000000, 23050000, 23100000]","[228, 264, 849, 245, 533]",50,{}
20260515 09:48:52,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[243, 304, 284, 648, 240]","[22900000, 22950000, 23000000, 23050000, 23100000]","[227, 266, 852, 245, 533]",50,{}
20260515 09:48:54,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[243, 305, 284, 648, 240]","[22900000, 22950000, 23000000, 23050000, 23100000]","[229, 268, 852, 245, 533]",50,{}
20260515 09:48:57,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[250, 305, 284, 650, 240]","[22900000, 22950000, 23000000, 23050000, 23100000]","[229, 269, 852, 245, 533]",50,{}
20260515 09:48:59,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[250, 305, 284, 650, 240]","[22900000, 22950000, 23000000, 23050000, 23100000]","[229, 269, 852, 245, 533]",50,{}
20260515 09:49:02,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[251, 307, 285, 661, 240]","[22900000, 22950000, 23000000, 23050000, 23100000]","[228, 267, 855, 244, 533]",50,{}
20260515 09:49:04,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[251, 307, 287, 661, 240]","[22900000, 22950000, 23000000, 23050000, 23100000]","[228, 267, 855, 244, 533]",50,{}
20260515 09:49:07,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[248, 316, 286, 661, 241]","[22900000, 22950000, 23000000, 23050000, 23100000]","[231, 269, 855, 244, 531]",50,{}
20260515 09:49:09,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[248, 316, 286, 661, 241]","[22900000, 22950000, 23000000, 23050000, 23100000]","[239, 269, 855, 244, 531]",50,{}
20260515 09:49:12,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[245, 316, 286, 661, 241]","[22900000, 22950000, 23000000, 23050000, 23100000]","[239, 273, 854, 244, 531]",50,{}
20260515 09:49:14,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[245, 316, 286, 661, 241]","[22900000, 22950000, 23000000, 23050000, 23100000]","[239, 273, 854, 244, 531]",50,{}
20260515 09:49:17,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[244, 312, 292, 661, 241]","[22900000, 22950000, 23000000, 23050000, 23100000]","[241, 272, 854, 244, 531]",50,{}
20260515 09:49:19,2330,,,,,,,,0,,,0,0,"[22850000, 22800000, 22750000, 22700000, 22650000]","[86, 305, 291, 662, 241]","[22900000, 22950000, 23000000, 23050000, 23100000]","[244, 272, 854, 244, 531]",50,{}
20260515 09:49:22,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[302, 298, 652, 247, 294]","[22850000, 22900000, 22950000, 23000000, 23050000]","[49, 227, 267, 852, 240]",50,{}
20260515 09:49:24,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[302, 298, 652, 247, 294]","[22850000, 22900000, 22950000, 23000000, 23050000]","[50, 226, 266, 852, 239]",50,{}
20260515 09:49:27,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[299, 298, 652, 247, 294]","[22850000, 22900000, 22950000, 23000000, 23050000]","[48, 226, 265, 852, 238]",50,{}
20260515 09:49:29,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[294, 299, 653, 247, 294]","[22850000, 22900000, 22950000, 23000000, 23050000]","[48, 226, 265, 852, 238]",50,{}
20260515 09:49:32,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[293, 302, 654, 248, 294]","[22850000, 22900000, 22950000, 23000000, 23050000]","[50, 225, 266, 853, 238]",50,{}
20260515 09:49:34,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[292, 302, 656, 246, 294]","[22850000, 22900000, 22950000, 23000000, 23050000]","[47, 219, 270, 853, 236]",50,{}
20260515 09:49:37,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[290, 299, 657, 247, 296]","[22850000, 22900000, 22950000, 23000000, 23050000]","[55, 216, 271, 853, 237]",50,{}
20260515 09:49:39,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[290, 299, 657, 247, 296]","[22850000, 22900000, 22950000, 23000000, 23050000]","[55, 218, 270, 853, 237]",50,{}
20260515 09:49:42,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[280, 298, 656, 247, 296]","[22850000, 22900000, 22950000, 23000000, 23050000]","[55, 216, 269, 854, 237]",50,{}
20260515 09:49:44,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[280, 298, 655, 247, 296]","[22850000, 22900000, 22950000, 23000000, 23050000]","[56, 217, 269, 854, 237]",50,{}
20260515 09:49:47,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[279, 304, 654, 247, 296]","[22850000, 22900000, 22950000, 23000000, 23050000]","[50, 211, 269, 855, 236]",50,{}
20260515 09:49:49,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[279, 304, 656, 247, 296]","[22850000, 22900000, 22950000, 23000000, 23050000]","[52, 211, 270, 855, 236]",50,{}
20260515 09:49:52,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[269, 299, 669, 248, 297]","[22850000, 22900000, 22950000, 23000000, 23050000]","[59, 208, 269, 855, 236]",50,{}
20260515 09:49:54,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[272, 299, 669, 248, 297]","[22850000, 22900000, 22950000, 23000000, 23050000]","[59, 208, 269, 855, 236]",50,{}
20260515 09:49:57,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[272, 301, 659, 248, 297]","[22850000, 22900000, 22950000, 23000000, 23050000]","[58, 207, 269, 797, 237]",50,{}
20260515 09:49:59,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[287, 300, 660, 248, 297]","[22850000, 22900000, 22950000, 23000000, 23050000]","[58, 207, 269, 797, 237]",50,{}
20260515 09:50:02,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[288, 291, 651, 238, 298]","[22850000, 22900000, 22950000, 23000000, 23050000]","[103, 163, 273, 797, 237]",50,{}
20260515 09:50:04,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[290, 291, 651, 238, 299]","[22850000, 22900000, 22950000, 23000000, 23050000]","[106, 162, 273, 797, 237]",50,{}
20260515 09:50:07,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[292, 289, 649, 238, 299]","[22850000, 22900000, 22950000, 23000000, 23050000]","[106, 162, 273, 794, 237]",50,{}
20260515 09:50:09,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[294, 287, 649, 238, 289]","[22850000, 22900000, 22950000, 23000000, 23050000]","[103, 192, 243, 794, 237]",50,{}
20260515 09:50:12,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[295, 287, 652, 238, 289]","[22850000, 22900000, 22950000, 23000000, 23050000]","[105, 193, 243, 794, 237]",50,{}
20260515 09:50:14,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[296, 287, 652, 238, 289]","[22850000, 22900000, 22950000, 23000000, 23050000]","[112, 194, 246, 791, 237]",50,{}
20260515 09:50:17,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[298, 287, 652, 238, 289]","[22850000, 22900000, 22950000, 23000000, 23050000]","[113, 194, 246, 791, 237]",50,{}
